,movieid,name,genre,rating
2257,2450,Howard the Duck  ,"Adventure,Children,SciFi",2
2258,2451,Gate,Horror,3
2259,2452,Gate II: Trespassers,Horror,2
2260,2453,Boy Who Could Fly,"Drama,Fantasy",3
2261,2454,Fly,"Horror,SciFi",3
2262,2455,Fly,"Horror,SciFi",3
2263,2456,Fly II,"Horror,SciFi",2
2264,2457,Running Scared  ,"Action,Comedy",3
2265,2458,Armed and Dangerous  ,"Comedy,Crime",2
2266,2459,Texas Chainsaw Massacre,Horror,3
2267,2460,Texas Chainsaw Massacre 2,Horror,2
2268,2461,Leatherface: Texas Chainsaw Massacre III  ,Horror,2
2269,2462,Return of the Texas Chainsaw Massacre,Horror,2
2270,2463,Ruthless People  ,Comedy,3
2271,2464,Trick or Treat  ,Horror,3
2272,2465,Deadly Friend  ,Horror,2
2273,2466,Belizaire the Cajun  ,Drama,3
2274,2467,Name of the Rose,Mystery,4
2275,2468,Jumpin' Jack Flash  ,"Action,Comedy,Romance",3
2276,2469,Peggy Sue Got Married  ,"Comedy,Romance",3
2277,2470,Crocodile Dundee  ,"Adventure,Comedy",3
2278,2471,Crocodile Dundee II  ,"Adventure,Comedy",3
2279,2472,Tough Guys  ,Comedy,3
2280,2473,Soul Man  ,Comedy,2
2281,2474,Color of Money,Drama,3
2282,2475,52 Pick-Up  ,"Action,Mystery,Thriller",3
2283,2476,Heartbreak Ridge  ,"Action,War",3
2284,2477,Firewalker  ,Adventure,2
2285,2478,Three Amigos!  ,"Comedy,Western",3
2286,2479,Gloria  ,"Drama,Thriller",2
2287,2480,Dry Cleaning (Nettoyage à sec)  ,Drama,4
2288,2481,My Name Is Joe  ,"Drama,Romance",4
2289,2482,Still Crazy  ,"Comedy,Romance",3
2290,2483,Day of the Beast,"Comedy,Horror",3
2291,2484,Tinseltown  ,Comedy,2
2292,2485,She's All That  ,"Comedy,Romance",3
2293,2486,24-hour Woman  ,Drama,2
2294,2487,Blood,", ,Action",2
2295,2488,Peeping Tom  ,"Drama,Horror,Thriller",4
2296,2490,Payback  ,"Action,Thriller",4
2297,2491,Simply Irresistible  ,"Comedy,Romance",3
2298,2492,20 Dates  ,Comedy,3
2299,2493,Harmonists,Drama,4
2300,2494,Last Days,Documentary,4
2301,2495,Fantastic Planet,"Animation,SciFi",4
2302,2496,Blast from the Past  ,"Comedy,Romance",3
2303,2497,Message in a Bottle  ,Romance,3
2304,2498,My Favorite Martian  ,"Comedy,SciFi",2
2305,2499,God Said 'Ha!'  ,Comedy,4
2306,2500,Jawbreaker  ,Comedy,3
2307,2501,October Sky  ,Drama,4
2308,2502,Office Space  ,"Comedy,Romance",4
2309,2503,Apple,Drama,5
2310,2504,200 Cigarettes  ,"Comedy,Drama",3
2311,2505,8MM  ,Thriller,3
2312,2506,Other Sister,"Comedy,Drama",3
2313,2507,Breakfast of Champions  ,Comedy,3
2314,2509,Eight Days a Week  ,Comedy,3
2315,2510,Just the Ticket  ,"Comedy,Romance",4
2316,2511,Long Goodbye,Crime,4
2317,2512,Ballad of Narayama,Drama,4
2318,2513,Pet Sematary  ,Horror,3
2319,2514,Pet Sematary II  ,Horror,2
2320,2515,Children of the Corn II: The Final Sacrifice  ,Horror,2
2321,2516,Children of the Corn III  ,Horror,2
2322,2517,Christine  ,Horror,3
2323,2518,Night Shift  ,Comedy,3
2324,2519,House on Haunted Hill  ,Horror,3
2325,2520,Airport  ,Drama,3
2326,2521,Airport 1975  ,Drama,3
2327,2522,Airport '77  ,Drama,2
2328,2523,Rollercoaster  ,"Drama,Thriller",2
2329,2524,Towering Inferno,"Action,Drama",3
2330,2525,Alligator  ,"Action,Horror,SciFi",2
2331,2526,Meteor  ,SciFi,2
2332,2527,Westworld  ,"Action,SciFi,Thriller",3
2333,2528,Logan's Run  ,"Action,Adventure,SciFi",3
2334,2529,Planet of the Apes  ,"Action,SciFi",4
2335,2530,Beneath the Planet of the Apes  ,"Action,SciFi",3
2336,2531,Battle for the Planet of the Apes  ,"Action,SciFi",3
2337,2532,Conquest of the Planet of the Apes  ,"Action,SciFi",3
2338,2533,Escape from the Planet of the Apes  ,"Action,SciFi",3
2339,2534,Avalanche  ,Action,3
2340,2535,Earthquake  ,Action,3
2341,2536,Concorde: Airport '79,Drama,2
2342,2537,Beyond the PoseidonAdventure ,Adventure,2
2343,2538,Dancemaker  ,Documentary,4
2344,2539,Analyze This  ,Comedy,3
2345,2540,Corruptor,"Action,Crime,Thriller",3
2346,2541,Cruel Intentions  ,Drama,3
2347,2542,Lock,"Comedy,Crime",4
2348,2543,Six Ways to Sunday  ,Comedy,4
2349,2544,School of Flesh,Drama,3
2350,2545,Relax... It's Just Sex  ,Comedy,3
2351,2546,Deep End of the Ocean,Drama,3
2352,2548,Rage: Carrie 2,Horror,2
2353,2549,Wing Commander  ,"Action,SciFi",2
2354,2550,Haunting,"Horror,Thriller",4
2355,2551,Dead Ringers  ,"Drama,Thriller",3
2356,2552,My Boyfriend's Back  ,Comedy,2
2357,2553,Village of the Damned  ,"Horror,SciFi,Thriller",3
2358,2554,Children of the Damned  ,"Horror,SciFi,Thriller",3
2359,2555,Baby Geniuses  ,Comedy,2
2360,2556,Telling You  ,"Comedy,Drama,Romance",3
2361,2557,I Stand Alone (Seul contre tous)  ,Drama,3
2362,2558,Forces of Nature  ,"Comedy,Romance",3
2363,2559,King and I,"Animation,Children",3
2364,2560,Ravenous  ,"Drama,Horror",3
2365,2561,TrueCrime,"Crime,Thriller",3
2366,2562,Bandits  ,Drama,4
2367,2563,Beauty  ,Drama,3
2368,2565,King and I,Musical,4
2369,2566,Doug's 1st Movie  ,"Animation,Children",2
2370,2567,EDtv  ,Comedy,3
2371,2568,Mod Squad,"Action,Crime",2
2372,2569,Among Giants  ,"Drama,Romance",4
2373,2570,Walk on the Moon,"Drama,Romance",4
2374,2571,Matrix,"Action,SciFi",4
2375,2572,10 Things I Hate About You  ,"Comedy,Romance",3
2376,2573,Tango  ,Drama,3
2377,2574,Out-of-Towners,Comedy,3
2378,2575,Dreamlife of Angels,Drama,4
2379,2576,Love,Drama,2
2380,2577,Metroland  ,"Comedy,Drama",3
2381,2578,Sticky Fingers of Time,SciFi,4
2382,2579,Following  ,Drama,4
2383,2580,Go  ,Crime,4
2384,2581,Never Been Kissed  ,"Comedy,Romance",3
2385,2582,Twin Dragons (Shuang long hui)  ,"Action,Comedy",3
2386,2583,Cookie's Fortune  ,Mystery,4
2387,2584,Foolish  ,Comedy,3
2388,2585,Lovers of the Arctic Circle,"Drama,Romance",4
2389,2586,Goodbye,"Comedy,Crime",3
2390,2587,Life  ,Comedy,3
2391,2589,Friends & Lovers  ,"Comedy,Drama,Romance",3
2392,2590,Hideous Kinky  ,Drama,3
2393,2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable)  ,"Comedy,Romance",2
2394,2592,Joyriders,Drama,3
2395,2593,Monster,Comedy,4
2396,2594,Open Your Eyes (Abre los ojos)  ,"Drama,Romance,SciFi",4
2397,2596,SLC Punk!  ,"Comedy,Drama",4
2398,2597,Lost & Found  ,"Comedy,Romance",3
2399,2598,Pushing Tin  ,Comedy,3
2400,2599,Election  ,Comedy,4
2401,2600,eXistenZ  ,"Action,SciFi,Thriller",3
2402,2602,Mighty Peking Man (Hsing hsing wang)  ,"Adventure,SciFi",3
2403,2605,Entrapment  ,"Crime,Thriller",3
2404,2606,Idle Hands  ,"Comedy,Horror",3
2405,2607,Get Real  ,Drama,4
2406,2608,Heaven  ,Thriller,3
2407,2609,King of Masks,Drama,4
2408,2610,Three Seasons  ,Drama,4
2409,2611,Winslow Boy,Drama,4
2410,2612,Mildred Pierce  ,Drama,4
2411,2613,Night of the Comet  ,"Action,Horror,SciFi",3
2412,2614,Chopping Mall (a.k.a. Killbots)  ,"Action,Horror,SciFi",2
2413,2615,My Science Project  ,"Adventure,SciFi",3
2414,2616,Dick Tracy  ,"Action,Crime",3
2415,2617,Mummy,"Action,Adventure,Thriller",3
2416,2618,Castle,Comedy,4
2417,2619,Mascara  ,Drama,3
2418,2620,This Is My Father  ,"Drama,Romance",4
2419,2621,Xiu Xiu: The Sent-Down Girl (Tian yu)  ,"Drama,Romance",4
2420,2622,Midsummer Night's Dream,"Comedy,Fantasy",3
2421,2623,Trippin'  ,Comedy,3
2422,2624,After Life  ,Drama,4
2423,2625,Black Mask (Hak hap)  ,Action,3
2424,2626,Edge of Seventeen  ,"Comedy,Drama,Romance",4
2425,2627,Endurance  ,"Documentary,Drama",3
2426,2628,StarWars: Episode I - The Phantom Menace  ,"Action,Adventure,Fantasy",3
2427,2629,Love Letter,"Comedy,Romance",3
2428,2630,Besieged (L' Assedio)  ,Drama,4
2429,2631,Frogs for Snakes  ,"Comedy,Noir,Thriller",2
2430,2632,Saragossa Manuscript,Drama,3
2431,2633,Mummy,"Horror,Romance",4
2432,2634,Mummy,Horror,3
2433,2635,Mummy's Curse,Horror,3
2434,2636,Mummy's Ghost,Horror,2
2435,2637,Mummy's Hand,Horror,3
2436,2638,Mummy's Tomb,Horror,3
2437,2639,Mommie Dearest  ,Drama,3
2438,2640,Superman  ,"Action,Adventure,SciFi",4
2439,2641,Superman II  ,"Action,Adventure,SciFi",3
2440,2642,Superman III  ,"Action,Adventure,SciFi",2
2441,2643,Superman IV: The Quest for Peace  ,"Action,Adventure,SciFi",2
2442,2644,Dracula  ,Horror,4
2443,2645,Dracula  ,Horror,3
2444,2646,House of Dracula  ,Horror,3
2445,2647,House of Frankenstein  ,Horror,3
2446,2648,Frankenstein  ,Horror,4
2447,2649,Son of Frankenstein  ,Horror,3
2448,2650,Ghost of Frankenstein,Horror,3
2449,2651,Frankenstein Meets the Wolf Man  ,Horror,3
2450,2652,Curse of Frankenstein,Horror,3
2451,2653,Son of Dracula  ,Horror,3
2452,2654,Wolf Man,Horror,4
2453,2655,Howling II: Your Sister Is a Werewolf  ,Horror,2
2454,2656,Tarantula  ,"Horror,SciFi",3
2455,2657,RockyHorrorPicture Show,"Comedy,Horror,SciFi",3
2456,2658,Flying Saucer,SciFi,3
2457,2659,It Came from Hollywood  ,"Comedy,Documentary",3
2458,2660,Thing From Another World,SciFi,4
2459,2661,It Came from Outer Space  ,SciFi,3
2460,2662,Warof the Worlds,"Action,SciFi",4
2461,2663,It Came from Beneath the Sea  ,SciFi,3
2462,2664,Invasion of the Body Snatchers  ,"Horror,SciFi",4
2463,2665,Earth Vs. the Flying Saucers  ,SciFi,3
2464,2666,It Conquered the World  ,SciFi,3
2465,2667,Mole People,SciFi,3
2466,2668,Swamp Thing  ,"Horror,SciFi",3
2467,2669,Pork Chop Hill  ,War,4
2468,2670,Run Silent,War,4
2469,2671,Notting Hill  ,"Comedy,Romance",4
2470,2672,Thirteenth Floor,"Drama,SciFi",3
2471,2673,Eternity and a Day (Mia eoniotita ke mia mera )  ,Drama,4
2472,2674,Loss of Sexual Innocence,Drama,3
2473,2675,Twice Upon a Yesterday  ,"Comedy,Drama,Romance",3
2474,2676,Instinct  ,"Drama,Thriller",3
2475,2677,Buena Vista Social Club  ,Documentary,4
2476,2678,Desert Blue  ,Drama,3
2477,2679,Finding North  ,"Drama,Romance",3
2478,2681,Free Enterprise  ,"Comedy,Romance,SciFi",4
2479,2682,Limbo  ,Drama,4
2480,2683,Austin Powers: The Spy Who Shagged Me  ,Comedy,3
2481,2685,Red Dwarf,"Comedy,Drama",3
2482,2686,Red Violin,"Drama,Mystery",4
2483,2687,Tarzan  ,"Animation,Children",4
2484,2688,General's Daughter,"Drama,Thriller",3
2485,2689,Get Bruce  ,Documentary,3
2486,2690,Ideal Husband,Comedy,4
2487,2691,Legend of 1900,Drama,3
2488,2692,Run Lola Run (Lola rennt)  ,"Action,Crime,Romance",4
2489,2693,Trekkies  ,Documentary,4
2490,2694,Big Daddy  ,Comedy,3
2491,2695,Boys,Drama,2
2492,2696,Dinner Game,Comedy,4
2493,2697,My Son the Fanatic  ,"Comedy,Drama,Romance",4
2494,2699,Arachnophobia  ,"Action,Comedy,SciFi",3
2495,2700,South Park: Bigger,"Animation,Comedy",4
2496,2701,Wild Wild West  ,"Action,SciFi,Western",2
2497,2702,Summer of Sam  ,Drama,3
2498,2703,Broken Vessels  ,Drama,3
2499,2704,Lovers on the Bridge,"Drama,Romance",3
2500,2705,Late August,",,Drama",3
2501,2706,American Pie  ,Comedy,4
2502,2707,Arlington Road  ,Thriller,4
2503,2708,Autumn Tale,Romance,4
2504,2709,Muppets From Space  ,"Children,Comedy",3
2505,2710,Blair Witch Project,Horror,3
2506,2711,My Life So Far  ,Drama,4
2507,2712,Eyes Wide Shut  ,Drama,3
2508,2713,Lake Placid  ,"Horror,Thriller",3
2509,2714,Wood,Drama,3
2510,2715,Velocity of Gary,"Comedy,Romance",2
2511,2716,Ghostbusters  ,"Comedy,Horror",4
2512,2717,Ghostbusters II  ,"Comedy,Horror",3
2513,2718,Drop Dead Gorgeous  ,Comedy,3
2514,2719,Haunting,"Horror,Thriller",2
2515,2720,Inspector Gadget  ,"Action,Adventure,Children",2
2516,2721,Trick  ,Romance,4
2517,2722,Deep Blue Sea  ,"Action,SciFi,Thriller",3
2518,2723,Mystery Men  ,"Action,Adventure,Comedy",3
2519,2724,Runaway Bride  ,"Comedy,Romance",3
2520,2725,Twin Falls Idaho  ,Drama,4
2521,2726,Killing,"Crime,Noir",4
2522,2727,Killer's Kiss  ,Noir,3
2523,2728,Spartacus  ,Drama,4
2524,2729,Lolita  ,Drama,4
2525,2730,Barry Lyndon  ,Drama,4
2526,2731,400 Blows,Drama,4
2527,2732,Jules and Jim (Jules et Jim)  ,Drama,4
2528,2733,Vibes  ,"Adventure,Comedy",2
2529,2734,Mosquito Coast,Drama,3
2530,2735,Golden Child,"Action,Adventure",3
2531,2736,Brighton Beach Memoirs  ,Comedy,3
2532,2737,Assassination  ,Action,3
2533,2738,Crimes of the Heart  ,"Comedy,Drama",3
2534,2739,Color Purple,Drama,4
2535,2740,Kindred,Horror,3
2536,2741,No Mercy  ,"Action,Thriller",3
2537,2742,Ménage (Tenue de soirée)  ,"Comedy,Drama",2
2538,2743,Native Son  ,Drama,3
2539,2744,Otello  ,Drama,4
2540,2745,Mission,Drama,4
2541,2746,Little Shop ofHorrors  ,"Comedy,Horror,Musical",3
2542,2747,Little Shop ofHorrors,"Comedy,Horror",3
2543,2748,Allan Quartermain and the Lost City of Gold  ,"Action,Adventure",2
2544,2749,Morning After,"Drama,Mystery",3
2545,2750,Radio Days  ,"Comedy,Drama",4
2546,2751,From the Hip  ,Comedy,3
2547,2752,Outrageous Fortune  ,"Comedy,Mystery",3
2548,2753,Bedroom Window,Thriller,3
2549,2754,Deadtime Stories  ,Horror,2
2550,2755,Light of Day  ,Drama,3
2551,2756,Wanted: Dead or Alive  ,Action,3
2552,2757,Frances  ,Drama,4
2553,2758,Plenty  ,Drama,3
2554,2759,Dick  ,Comedy,3
2555,2760,Gambler,Drama,3
2556,2761,Iron Giant,"Animation,Children",4
2557,2762,Sixth Sense,Thriller,4
2558,2763,Thomas Crown Affair,"Action,Thriller",4
2559,2764,Thomas Crown Affair,"Crime,Drama",4
2560,2765,Acid House,"Comedy,Drama",3
2561,2766,Adventures of Sebastian Cole,"Comedy,Drama",4
2562,2767,Illuminata  ,Comedy,3
2563,2768,Stiff Upper Lips  ,Comedy,3
2564,2769,Yards,"Crime,Mystery",3
2565,2770,Bowfinger  ,Comedy,3
2566,2771,Brokedown Palace  ,Drama,3
2567,2772,Detroit Rock City  ,Comedy,3
2568,2773,Alice and Martin (Alice et Martin)  ,Drama,3
2569,2774,Better Than Chocolate  ,"Comedy,Romance",4
2570,2775,Head On  ,Drama,3
2571,2776,Marcello Mastroianni: I Remember Yes,Documentary,4
2572,2777,Cobra  ,Drama,2
2573,2778,Never Talk to Strangers  ,Thriller,3
2574,2779,Heaven Can Wait  ,Comedy,4
2575,2780,Raven,"Comedy,Horror",3
2576,2781,Tingler,Horror,3
2577,2782,Pit and the Pendulum  ,Horror,4
2578,2783,Tomb of Ligeia,Horror,3
2579,2784,Masque of the Red Death,Horror,3
2580,2785,Tales of Terror  ,Horror,3
2581,2786,Haunted Honeymoon  ,Comedy,2
2582,2787,Cat's Eye  ,Horror,3
2583,2788,And Now for Something Completely Different  ,Comedy,4
2584,2789,Damien: Omen II  ,Horror,3
2585,2790,Final Conflict,Horror,3
2586,2791,Airplane!  ,Comedy,4
2587,2792,Airplane II: The Sequel  ,Comedy,3
2588,2793,American Werewolf in Paris,"Comedy,Horror",3
2589,2794,European Vacation  ,Comedy,3
2590,2795,Vacation  ,Comedy,4
2591,2796,Funny Farm  ,Comedy,3
2592,2797,Big  ,"Comedy,Fantasy",4
2593,2798,Problem Child  ,Comedy,2
2594,2799,Problem Child 2  ,Comedy,2
2595,2800,Little Nemo:Adventures in Slumberland  ,"Animation,Children",3
2596,2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda)  ,"Drama,Romance",4
2597,2802,Tequila Sunrise  ,"Action,Romance,Thriller",3
2598,2803,Pelican Brief,Thriller,3
2599,2804,Christmas Story,"Comedy,Drama",4
2600,2805,Mickey Blue Eyes  ,"Comedy,Romance",3
2601,2806,Teaching Mrs. Tingle  ,"Comedy,Thriller",3
2602,2807,Universal Soldier: The Return  ,"Action,SciFi",2
2603,2808,Universal Soldier  ,"Action,SciFi",3
2604,2809,Love Stinks  ,Comedy,3
2605,2810,Perfect Blue  ,"Animation,Mystery",4
2606,2811,With Friends Like These...  ,Comedy,4
2607,2812,In Too Deep  ,"Action,Thriller",3
2608,2813,Source,Documentary,4
2609,2814,Bat,Horror,3
2610,2815,Iron Eagle  ,"Action,War",3
2611,2816,Iron Eagle II  ,"Action,War",2
2612,2817,Aces: Iron Eagle III  ,"Action,War",2
2613,2818,Iron Eagle IV  ,"Action,War",2
2614,2819,Three Days of the Condor  ,Thriller,4
2615,2820,Hamlet  ,Drama,4
2616,2821,Male and Female  ,"Adventure,Drama",3
2617,2822,Medicine Man  ,"Adventure,Romance",3
2618,2823,Spiders,",,Action",2
2619,2824,On the Ropes  ,Documentary,4
2620,2825,Rosie  ,Drama,3
2621,2826,13thWarrior,"Action,Horror",3
2622,2827,Astronaut's Wife,"SciFi,Thriller",2
2623,2828,Dudley Do-Right  ,"Children,Comedy",2
2624,2829,Muse,"Comedy,Drama",3
2625,2830,Cabaret Balkan (Bure Baruta)  ,Drama,4
2626,2831,Dog of Flanders,Drama,3
2627,2833,Lucie Aubrac  ,"Romance,War",4
2628,2834,Very Thought of You,"Comedy,Romance",4
2629,2835,Chill Factor  ,"Action,Thriller",3
2630,2836,Outside Providence  ,Comedy,3
2631,2837,Bedrooms & Hallways  ,"Comedy,Romance",3
2632,2839,West Beirut (West Beyrouth)  ,Drama,4
2633,2840,Stigmata  ,Thriller,3
2634,2841,Stir of Echoes  ,Thriller,4
2635,2842,Best Laid Plans  ,"Crime,Drama",3
2636,2843,Black Cat,",,Comedy",4
2637,2844,Minus Man,"Drama,Mystery",3
2638,2845,White Boys  ,Drama,1
2639,2846,Adventures of Milo and Otis,Children,3
2640,2847,Only Angels Have Wings  ,Drama,4
2641,2848,Othello  ,Drama,4
2642,2849,Queens Logic  ,"Comedy,Drama",3
2643,2850,Public Access  ,"Drama,Thriller",3
2644,2851,Saturn 3  ,"Adventure,SciFi,Thriller",2
2645,2852,Soldier's Story,Drama,4
2646,2853,Communion (a.k.a. Alice,Horror,3
2647,2854,Don't Look in the Basement!  ,Horror,2
2648,2855,Nightmares  ,Horror,2
2649,2856,I Saw What You Did  ,Thriller,3
2650,2857,Yellow Submarine  ,"Animation,Musical",4
2651,2858,American Beauty  ,"Comedy,Drama",4
2652,2859,Stop Making Sense  ,Documentary,4
2653,2860,Blue Streak  ,Comedy,3
2654,2861,For Love of the Game  ,"Comedy,Drama",3
2655,2862,Caligula  ,Drama,3
2656,2863,Hard Day's Night,"Comedy,Musical",4
2657,2864,Splendor  ,Comedy,3
2658,2865,Sugar Town  ,Comedy,3
2659,2866,Buddy Holly Story,Drama,4
2660,2867,Fright Night  ,"Comedy,Horror",3
2661,2868,Fright Night Part II  ,Horror,2
2662,2869,Separation,Drama,3
2663,2870,Barefoot in the Park  ,Comedy,4
2664,2871,Deliverance  ,"Adventure,Thriller",4
2665,2872,Excalibur  ,"Action,Drama,Fantasy",4
2666,2873,Lulu on the Bridge  ,"Drama,Mystery,Romance",3
2667,2874,Pajama Game,Comedy,4
2668,2875,Sommersby  ,"Drama,Mystery,Romance",3
2669,2876,Thumbelina  ,"Animation,Children",3
2670,2877,Tommy  ,"Drama,Musical",3
2671,2878,Hell Night  ,Horror,2
2672,2879,Operation Condor (Feiying gaiwak)  ,"Action,Adventure,Comedy",3
2673,2880,Operation Condor 2 (Longxiong hudi)  ,"Action,Adventure,Comedy",3
2674,2881,Double Jeopardy  ,"Action,Thriller",3
2675,2882,Jakob the Liar  ,Drama,3
2676,2883,Mumford  ,Comedy,4
2677,2884,Dog Park  ,"Comedy,Romance",3
2678,2885,Guinevere  ,"Drama,Romance",3
2679,2886,Adventures of Elmo in Grouchland,"Children,Comedy",2
2680,2887,Simon Sez  ,Drama,2
2681,2888,Drive Me Crazy  ,"Comedy,Romance",3
2682,2889,Mystery,Comedy,3
2683,2890,Three Kings  ,"Drama,War",4
2684,2891,Happy,Comedy,3
2685,2892,New Rose Hotel  ,"Action,Drama",2
2686,2893,Plunkett & MaCleane  ,"Action,Drama",3
2687,2894,Romance ,"Drama,Romance",3
2688,2895,Napoleon and Samantha  ,Adventure,3
2689,2896,Alvarez Kelly  ,Western,3
2690,2897,And the Ship Sails On (E la nave va)  ,"Comedy,War",3
2691,2898,Dark Half,"Horror,Mystery",3
2692,2899,Gulliver's Travels  ,"Adventure,Animation,Children",4
2693,2900,Monkey Shines  ,"Horror,SciFi",3
2694,2901,Phantasm  ,"Horror,SciFi",3
2695,2902,Psycho II  ,"Horror,Thriller",2
2696,2903,Psycho III  ,"Horror,Thriller",2
2697,2904,Rain  ,Drama,4
2698,2905,Sanjuro  ,"Action,Adventure",5
2699,2906,Random Hearts  ,"Drama,Romance",2
2700,2907,Superstar  ,Comedy,2
2701,2908,Boys Don't Cry  ,Drama,4
2702,2909,Five Wives,Documentary,4
2703,2911,Grandfather,Drama,3
2704,2912,Limey,"Action,Crime",4
2705,2913,Mating Habits of the Earthbound Human,Comedy,3
2706,2914,Molly  ,"Comedy,Drama",2
2707,2915,Risky Business  ,Comedy,4
2708,2916,Total Recall  ,"Action,Adventure,SciFi",4
2709,2917,Body Heat  ,"Crime,Thriller",4
2710,2918,Ferris Bueller's Day Off  ,Comedy,4
2711,2919,Year of Living Dangerously  ,"Drama,Romance",4
2712,2920,Children of Paradise (Les enfants du paradis)  ,"Drama,Romance",4
2713,2921,High Plains Drifter  ,Western,4
2714,2922,Hang 'em High  ,Western,4
2715,2923,Citizen's Band (a.k.a. Handle with Care)  ,Comedy,3
2716,2924,Drunken Master (Zui quan)  ,"Action,Comedy",4
2717,2925,Conformist,Drama,4
2718,2926,Hairspray  ,"Comedy,Drama",3
2719,2927,Brief Encounter  ,"Drama,Romance",4
2720,2928,Razor's Edge,Drama,3
2721,2929,Reds  ,Drama,3
2722,2930,Return with Honor  ,Documentary,4
2723,2931,Time of the Gypsies (Dom za vesanje)  ,Drama,4
2724,2932,Days of Heaven  ,Drama,4
2725,2933,Fire Within,Drama,3
2726,2934,Love Bewitched,Musical,2
2727,2935,Lady Eve,"Comedy,Romance",4
2728,2936,Sullivan's Travels  ,Comedy,4
2729,2937,Palm Beach Story,Comedy,4
2730,2938,Man Facing Southeast (Hombre Mirando al Sudeste)  ,Drama,4
2731,2939,Niagara  ,"Drama,Thriller",4
2732,2940,Gilda  ,Noir,4
2733,2941,South Pacific  ,"Musical,Romance,War",4
2734,2942,Flashdance  ,"Drama,Romance",3
2735,2943,Indochine  ,"Drama,Romance",4
2736,2944,Dirty Dozen,"Action,War",4
2737,2945,Mike's Murder  ,Mystery,3
2738,2946,Help!  ,"Comedy,Musical",4
2739,2947,Goldfinger  ,Action,4
2740,2948,From Russia with Love  ,Action,4
2741,2949,Dr. No  ,Action,4
2742,2950,Blue Lagoon,"Adventure,Drama",2
2743,2951,Fistful of Dollars,"Action,Western",4
2744,2952,Hard 8 (a.k.a. Sydney,"Crime,Thriller",4
2745,2953,Home Alone 2: Lost in New York  ,"Children,Comedy",2
2746,2955,Penitentiary II  ,Drama,2
2747,2956,Someone to Watch Over Me  ,"Action,Crime,Thriller",3
2748,2959,Fight Club  ,Drama,4
2749,2960,Beefcake  ,Drama,3
2750,2961,Story of Us,"Comedy,Drama",3
2751,2962,Fever Pitch  ,"Comedy,Romance",3
2752,2963,Joe the King  ,"Crime,Drama",4
2753,2964,Julien Donkey-Boy  ,Drama,3
2754,2965,Omega Code,Action,2
2755,2966,Straight Story,Drama,4
2756,2967,Bad Seed,"Drama,Thriller",4
2757,2968,Time Bandits  ,"Adventure,Fantasy,SciFi",4
2758,2969,Man and a Woman,"Drama,Romance",4
2759,2970,Fitzcarraldo  ,"Adventure,Drama",4
2760,2971,All That Jazz  ,Musical,4
2761,2972,Red Sorghum (Hong Gao Liang)  ,"Drama,War",4
2762,2973,Crimes and Misdemeanors  ,Comedy,4
2763,2974,Bats  ,"Horror,Thriller",2
2764,2975,Best Man,Drama,3
2765,2976,Bringing Out the Dead  ,"Drama,Horror",3
2766,2977,Crazy in Alabama  ,"Comedy,Drama",3
2767,2978,Three to Tango  ,"Comedy,Romance",3
2768,2979,Body Shots  ,Drama,2
2769,2981,Brother,Documentary,4
2770,2982,Guardian,"Horror,Thriller",2
2771,2983,Ipcress File,Thriller,4
2772,2984,On Any Sunday  ,Documentary,3
2773,2985,Robocop  ,"Action,Crime,SciFi",3
2774,2986,Robocop 2  ,"Action,Crime,SciFi",2
2775,2987,Who Framed Roger Rabbit?  ,"Adventure,Animation,Noir",4
2776,2988,Melvin and Howard  ,Drama,4
2777,2989,For Your Eyes Only  ,Action,4
2778,2990,Licence to Kill  ,Action,3
2779,2991,Live and Let Die  ,Action,4
2780,2992,Rawhead Rex  ,"Horror,Thriller",2
2781,2993,Thunderball  ,Action,4
2782,2994,City,Drama,4
2783,2995,House on Haunted Hill,Horror,2
2784,2996,Music of the Heart  ,Drama,3
2785,2997,Being John Malkovich  ,Comedy,4
2786,2998,Dreaming of Joseph Lees  ,Romance,4
2787,2999,Man of the Century  ,Comedy,4
2788,3000,Princess Mononoke,"Action,Adventure",4
2789,3001,Suburbans,Drama,2
2790,3002,My Best Fiend (Mein liebster Feind)  ,Documentary,4
2791,3003,Train of Life (Train De Vie)  ,"Comedy,Drama",3
2792,3004,Bachelor,"Comedy,Romance",2
2793,3005,Bone Collector,Thriller,3
2794,3006,Insider,Drama,4
2795,3007,American Movie  ,Documentary,4
2796,3008,Last Night  ,Thriller,4
2797,3010,Rosetta  ,Drama,4
2798,3011,They Shoot Horses,Drama,4
2799,3012,Battling Butler  ,Comedy,3
2800,3013,Bride of Re-Animator  ,"Comedy,Horror",3
2801,3014,Bustin' Loose  ,Comedy,3
2802,3015,Coma  ,Thriller,3
2803,3016,Creepshow  ,Horror,3
2804,3017,Creepshow 2  ,Horror,3
2805,3018,Re-Animator  ,Horror,3
2806,3019,Drugstore Cowboy  ,"Crime,Drama",4
2807,3020,Falling Down  ,"Action,Drama",3
2808,3021,Funhouse,Horror,3
2809,3022,General,Comedy,4
2810,3024,Piranha  ,"Horror,SciFi",2
2811,3025,Rough Night in Jericho  ,Western,3
2812,3026,Slaughterhouse  ,Horror,2
2813,3027,Slaughterhouse 2  ,Horror,1
2814,3028,Taming of the Shrew,Comedy,4
2815,3029,Nighthawks  ,"Action,Drama",3
2816,3030,Yojimbo  ,"Comedy,Drama,Western",4
